run_id,algorithm,instance,seed,known_best,max_iter,kmax,max_no_improve,shake_max_tries,generation_max_tries,vnd_mode,vnd_max_rounds,vnd_max_no_improve,time_limit_seconds,termination_reason,initial_cost,initial_solution_signature,initial_solution_shared_p,initial_solution_source,best_cost,final_cost,gap_percent,iterations,accepted_improvements,invalid_neighbors,no_improvement_neighbors,timeout_neighbors,neighbors_evaluated,generation_tries,elapsed_time_seconds,best_iteration,stagnation_iterations,feasible,status,error,ivns_string_length_avg,ivns_complexity_avg,ivns_max_neighborhood_seconds,ivns_reset_strings_on_improvement,ivns_candidates_per_iteration,ivns_candidate_selection_mode,ivns_exploration_rate,ivns_candidates_generated,ivns_candidates_valid,ivns_candidates_timeout,ivns_candidates_invalid,ivns_candidates_no_improvement,ivns_candidates_selected,ivns_candidate_success_rate,ivns_strings_generated_total,ivns_strings_valid_total,ivns_strings_invalid_total,ivns_strings_evaluated_total,ivns_strings_selected_total,ivns_strings_accepted_total,ivns_unique_strings_total,ivns_reject_too_many_r,ivns_reject_too_short,ivns_reject_too_long,ivns_reject_unbalanced,ivns_reject_missing_required_symbol,ivns_reject_forbidden_expensive_pattern,ivns_reject_semantic_invalid,ivns_reject_duplicated_string,ivns_reject_generation_limit_reached,ivns_reject_unknown,source_path,ivns_profile,variant,ivns_time,configuration,experiment_group
ivns_A-n33-k5_29,ivns,A-n33-k5,29,661,10,2,5,5,50,best,3,2,300,max_iter,1777,"26,9,4,18,28,22,11,1,16|32,3,13,20,25,23,8,19|24,15,5,27,21,29,14,12|10,17,7,6|2,31,30",false,generated_inside_algorithm,1116,1116,68.835098,10,9,0,0,1,9,14,0.5359,10,0,true,ok,,3.9,10.9,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,9,10,9,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n33-k5_30,ivns,A-n33-k5,30,661,10,2,5,5,50,best,3,2,300,max_iter,1603,"13,25,20,26,7,10,23|32,18,4,30,6,16,19,29|11,17,8,1,14,3,21,2|27,15,9,12,5,24|28,31,22",false,generated_inside_algorithm,1000,1000,51.285927,10,9,0,0,1,9,24,0.540898,10,0,true,ok,,4.2,11.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,24,10,14,9,10,9,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_1,ivns,A-n65-k9,1,1174,10,2,5,5,50,best,3,2,300,max_iter,4032,"26,50,57,54,4,11,14,13,7,30|47,49,43,44,31|61,45,19,41,27,23,3,48,20|42,39,32,36,37,16,25,2|6,40,35,22,5,17,62|38,12,21,18,15,10,33,60|51,52,9,46,24,63|28,29,59,1,53,34|64,8,55,58,56",false,generated_inside_algorithm,2929,2929,149.488922,10,8,0,0,2,8,17,0.733865,10,0,true,ok,,3.6,10.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,8,10,8,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_2,ivns,A-n65-k9,2,1174,10,2,5,5,50,best,3,2,300,max_iter,3635,"19,26,39,6,47,23,60,21,48|45,33,37,34,62,2,16|52,27,49,24,38,59,10,51|42,32,63,18,28,3,4,22,29|40,14,30,46,58,11,1,7|44,8,36,43,41|5,35,20,50,17,9|61,56,57,31,12,13,55|15,53,25,64,54",false,generated_inside_algorithm,2779,2779,136.712097,10,7,0,0,3,7,20,1.159784,10,0,true,ok,,4.2,12.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,20,10,10,7,10,7,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_3,ivns,A-n65-k9,3,1174,10,2,5,5,50,best,3,2,300,max_iter,3629,"19,26,61,11,38,55,21,16,1,13,23|32,48,10,20,35,24,45,43|51,60,41,5,2,44|42,4,50,9,31,14,37|3,33,63,30,25,18|58,22,49,59,7,52,27,29|39,57,36,56,53,12,15|40,28,8,17,46,54|34,6,64,47,62",false,generated_inside_algorithm,2418,2418,105.962524,10,10,0,0,0,10,11,0.5359,10,0,true,ok,,3.6,10.2,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,11,10,1,10,10,10,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_4,ivns,A-n65-k9,4,1174,10,2,5,5,50,best,3,2,300,max_iter,3698,"11,26,32,45,48,4,5,56,25,53,13|35,34,54,52,18,39,49,42,61,10|22,36,50,33,43,14,47|19,46,55,27,63,6,15|51,29,24,60,31,16|20,30,59,3,12,57|38,58,1,23,62,41,7|44,40,9,37,8|21,17,28,2,64",false,generated_inside_algorithm,2633,2633,124.275986,10,9,0,0,1,9,13,0.516903,10,0,true,ok,,3.8,10.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,9,10,9,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_5,ivns,A-n65-k9,5,1174,10,2,5,5,50,best,3,2,300,max_iter,3821,"19,57,18,21,52,33,54,42,30,15|39,58,4,31,5,8,25|40,6,63,2,13,7|11,16,22,38,47,35,45,56,53|26,61,60,14,59,9,55|46,51,49,1,32,3,12,28,27|64,48,36,41,44,50,10|37,43,20,23|17,29,34,62,24",false,generated_inside_algorithm,2923,2923,148.977844,10,8,0,0,2,8,15,0.607888,9,0,true,ok,,3.4,9.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,8,10,8,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_6,ivns,A-n65-k9,6,1174,10,2,5,5,50,best,3,2,300,max_iter,4098,"45,11,5,44,42,31,15,14,21|52,39,18,12,30,54,28,7|34,27,25,4,49,13,6,19|61,56,57,32,36,26,33,41,48,55|35,20,51,63,59,43|16,58,37,29,40,46,8|64,22,53,60,62,1|50,24,2,10,9|3,23,38,17,47",false,generated_inside_algorithm,2766,2766,135.604782,10,9,0,0,1,9,17,1.069801,10,0,true,ok,,4.3,12.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,9,10,9,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_7,ivns,A-n65-k9,7,1174,10,2,5,5,50,best,3,2,300,max_iter,4107,"48,19,29,39,45,60,22,34,43|11,17,32,62,12,24,27,21|35,28,53,9,25,16|47,18,5,4,52,14,55,58,42|61,26,57,15,37,44,49,7,10|38,31,23,46,50,2|13,40,36,63,33,6|51,54,8,30,59,3|41,1,56,64,20",false,generated_inside_algorithm,3070,3070,161.499146,10,8,0,0,2,8,12,1.02081,10,0,true,ok,,3.8,11.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_8,ivns,A-n65-k9,8,1174,10,2,5,5,50,best,3,2,300,max_iter,3950,"19,23,61,46,48,17,54,38,41|45,26,39,40,6,34,16,21,62|11,32,52,2,35,55,15,1,14,51|13,57,27,8,53,29,47|5,25,60,56,44|3,10,31,37,20|4,9,50,33,28,58,18|22,12,30,24,42,63|43,36,7,64,49,59",false,generated_inside_algorithm,2804,2804,138.841568,10,8,0,0,2,8,13,0.710867,9,0,true,ok,,3.9,10.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,8,10,8,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_9,ivns,A-n65-k9,9,1174,10,2,5,5,50,best,3,2,300,max_iter,3943,"45,19,2,56,6,3,41|48,5,60,51,36,39,55,29|32,61,1,23,50,11,44,49,14|57,10,40,34,42,53,13,18,26|27,8,52,47,58,15,35,21|7,37,43,63,20|62,31,22,30,12,59|16,28,64,25,33,38,54|17,24,46,4,9",false,generated_inside_algorithm,2918,2918,148.551971,10,8,0,0,2,8,16,1.02181,10,0,true,ok,,4.1,12.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_10,ivns,A-n65-k9,10,1174,10,2,5,5,50,best,3,2,300,max_iter,3706,"19,42,50,28,46,61,41,21,33,5,29|32,52,45,4,34,3,8,25,47|24,36,38,12,58,22,14|26,35,48,55,44,60,49,7|30,27,2,37,23|57,63,51,16,13,54,56|53,18,15,6,43,39,11|64,20,1,9,59|62,31,40,10,17",false,generated_inside_algorithm,2857,2857,143.356049,10,9,0,0,1,9,16,0.463913,10,0,true,ok,,3.6,9.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,9,10,9,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_11,ivns,A-n65-k9,11,1174,10,2,5,5,50,best,3,2,300,max_iter,3670,"19,59,37,2,7,32,54,26,61,46|45,42,24,53,60,44|48,11,47,38,16,36,12,3,41|22,8,55,58,52,20|33,15,17,57,39,50,29,6|49,14,30,9,31|13,28,10,62,34,43|5,23,1,56,21,51,40|27,64,18,4,63,35,25",false,generated_inside_algorithm,2728,2728,132.367966,10,8,0,0,2,8,14,0.732863,10,0,true,ok,,3.6,10.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,8,10,8,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_12,ivns,A-n65-k9,12,1174,10,2,5,5,50,best,3,2,300,max_iter,3989,"19,48,43,35,52,31,21,40,64|38,39,56,42,54,46,37,1|61,41,36,62,14,26,13,20|32,15,44,10,29,59,28|7,8,55,9,30,45|27,53,57,24,16,2|18,58,11,6,49,4,5,22,33|34,60,17,25,47|12,63,3,23,50,51",false,generated_inside_algorithm,2841,2841,141.993195,10,10,0,0,0,10,15,0.349935,10,0,true,ok,,3.9,10.7,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,10,10,10,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_13,ivns,A-n65-k9,13,1174,10,2,5,5,50,best,3,2,300,max_iter,4030,"19,57,11,8,22,4,23,45,54,40|61,26,50,52,18,30,13,60,27,32|58,48,36,46,47,44,49|21,53,33,62,34,25|38,55,3,31,51,35,28,42|1,7,56,14,29,12,41|59,10,24,16,39,63|15,5,37,20,64,2|6,9,17,43",false,generated_inside_algorithm,3036,3036,158.603073,10,7,0,0,3,7,15,1.17678,9,0,true,ok,,3.8,11.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,7,10,7,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_14,ivns,A-n65-k9,14,1174,10,2,5,5,50,best,3,2,300,max_iter,3854,"19,48,6,32,62,52,27,50,26,51,33,46|61,45,43,18,49,54,24,21|8,39,30,4,20,36|11,35,42,3,58,47,23,59|57,34,10,41,15,17,16|5,14,2,31,7,28|38,63,60,40,55,12|1,13,64,44,53,29|22,9,37,56,25",false,generated_inside_algorithm,2868,2868,144.293015,10,8,0,0,2,8,12,0.703869,10,0,true,ok,,3.7,10.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,8,10,8,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_15,ivns,A-n65-k9,15,1174,10,2,5,5,50,best,3,2,300,max_iter,3617,"26,23,6,41,25,20|2,27,55,29,46,40,35|19,62,3,60,38,33,13,37|32,61,45,42,8,17,14,44,12|51,15,49,36,53,50,10|11,48,16,7,63,57,9,54|18,28,58,24,59,30|4,39,5,47,21,43,52,56|64,1,34,22,31",false,generated_inside_algorithm,2719,2719,131.601364,10,8,0,0,2,8,15,0.842843,10,0,true,ok,,3.7,10.4,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,8,10,8,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_16,ivns,A-n65-k9,16,1174,10,2,5,5,50,best,3,2,300,max_iter,3754,"19,38,22,10,54,18,48,42,12,16,39|26,52,9,40,5,57,32,56,41|61,45,11,58,44,23,59,29|33,6,1,24,30,14|35,15,27,21,60,36,62|7,46,43,50,2,53|34,13,8,55,37,28|49,51,3,4,63,31|17,64,25,20,47",false,generated_inside_algorithm,2605,2605,121.890976,10,10,0,0,0,10,12,0.719866,10,0,true,ok,,3.8,11.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,10,10,10,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_17,ivns,A-n65-k9,17,1174,10,2,5,5,50,best,3,2,300,max_iter,3411,"19,32,24,18,55,21,41,52,13,15|43,62,33,48,23,30|45,26,11,2,27,9,39,50,16|63,38,58,46,22,6,49|61,42,17,34,28,59,4,37|3,51,7,35,44,40,60|57,29,14,8,1,10,36|12,25,20,5,56|53,31,64,47,54",false,generated_inside_algorithm,2681,2681,128.364563,10,6,0,0,4,6,13,1.267763,8,0,true,ok,,4.4,12.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,13,10,3,6,10,6,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_18,ivns,A-n65-k9,18,1174,10,2,5,5,50,best,3,2,300,max_iter,3728,"57,19,8,28,42,31,46,43|48,61,51,22,45,24,49,26,55,17|36,32,38,41,13,56,50,59|5,16,11,3,4,35,23,7,10|47,21,60,33,63,27|64,15,62,20,14,54|52,6,44,18,53,34|39,9,58,29,2,12|30,37,40,25,1",false,generated_inside_algorithm,2723,2723,131.942078,10,8,0,0,2,8,19,0.806849,10,0,true,ok,,4.1,11.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,19,10,9,8,10,8,8,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_19,ivns,A-n65-k9,19,1174,10,2,5,5,50,best,3,2,300,max_iter,3697,"48,11,39,23,5,58,3,56|19,49,33,34,14,4,46,37,29|57,16,59,54,63,12,35,21|42,40,13,45,38,32,2,22,20|50,61,41,26,7,43,44,1|52,18,51,17,60,6,27|15,31,47,30,53|24,62,9,28,36|8,25,64,10,55",false,generated_inside_algorithm,2890,2890,146.166962,10,8,0,0,2,8,12,0.760856,9,0,true,ok,,4.1,11.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,12,10,2,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_20,ivns,A-n65-k9,20,1174,10,2,5,5,50,best,3,2,300,max_iter,3740,"19,48,59,14,46,43,33,21,10|35,56,44,62,41,28|7,57,11,42,22,13,49,53,31|58,18,36,38,61,4,29,63|5,3,39,6,17,9|51,26,50,12,54,20,45,24|32,40,2,30,47,8|37,55,60,25,23|52,15,16,64,1,27,34",false,generated_inside_algorithm,2751,2751,134.327087,10,8,0,0,2,8,18,0.851841,10,0,true,ok,,3.8,10.5,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_21,ivns,A-n65-k9,21,1174,10,2,5,5,50,best,3,2,300,max_iter,3935,"19,61,26,32,46,57,2,53,52,45,51,34|13,16,21,14,15,55,4,8|11,48,7,28,40,42,23,29,49|38,5,50,10,41,31,25|22,6,43,62,56,39|18,47,33,36,24,17|27,3,30,54,35,1|12,37,9,60,58|20,59,63,44|64",false,generated_inside_algorithm,2962,2962,152.299835,10,8,0,0,2,8,26,0.964819,10,0,true,ok,,3.7,10.6,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,26,10,16,8,10,8,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_22,ivns,A-n65-k9,22,1174,10,2,5,5,50,best,3,2,300,max_iter,3657,"26,19,41,16,57,48,2,21,59,25|35,32,52,4,20,13,44,55|45,42,29,7,22,11,58,28,17|61,54,33,3,40,30,50|51,39,10,12,63,8,36|43,60,31,9|56,23,53,15,37|5,34,27,18,49,38,14,47|46,1,62,64,24,6",false,generated_inside_algorithm,2566,2566,118.568993,10,9,0,0,1,9,17,0.608887,10,0,true,ok,,3.6,10.3,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,17,10,7,9,10,9,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_23,ivns,A-n65-k9,23,1174,10,2,5,5,50,best,3,2,300,max_iter,4123,"32,50,39,61,49,10,2,19,46,28|45,42,26,1,14,35,4,29,56,38,22|48,33,58,57,12,36,18,20|11,30,13,47,55,54,7|52,5,24,63,37,60|41,51,16,43,40,62,59|53,21,31,23,27|15,34,44,9,6|8,64,25,3,17",false,generated_inside_algorithm,2992,2992,154.855194,10,9,0,0,1,9,14,0.557895,10,0,true,ok,,3.6,9.9,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,14,10,4,9,10,9,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_24,ivns,A-n65-k9,24,1174,10,2,5,5,50,best,3,2,300,max_iter,3901,"19,32,45,47,43,41,2,55|57,34,4,15,23,42,6,1|11,61,10,26,3,20,28,36|52,48,37,49,30,51,29,8|35,60,13,16,50,40,9|18,24,39,44,21,38,25|17,53,27,58,7,5|46,22,33,59,14,54,31|62,12,56,64,63",false,generated_inside_algorithm,2670,2670,127.427605,10,9,0,0,1,9,19,0.613886,10,0,true,ok,,3.9,11.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,19,10,9,9,10,9,7,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_25,ivns,A-n65-k9,25,1174,10,2,5,5,50,best,3,2,300,max_iter,3664,"58,11,19,53,42,4,44,62|61,48,35,37,12,13,55,15,27,22|26,16,45,8,57,54,3,59,21|32,47,50,41,51,17,38,52,5,46|33,39,60,6,63,49|18,2,40,56,29,25|36,9,28,30,7|14,20,31,43,1|10,24,64,23,34",false,generated_inside_algorithm,2888,2888,145.996597,10,7,0,0,3,7,16,0.823845,9,0,true,ok,,3.8,9.9,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,7,10,7,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_26,ivns,A-n65-k9,26,1174,10,2,5,5,50,best,3,2,300,max_iter,3781,"19,22,35,9,23,16,31|46,32,52,47,15,49,40,27,10|26,21,51,58,44,39,24,12|7,60,57,25,45,43,36|48,4,38,2,34,33,20,61|11,63,56,14,5,3,29|13,50,6,41,42,18,28,62|8,59,53,30,54|64,1,55,37,17",false,generated_inside_algorithm,2642,2642,125.042595,10,9,0,0,1,9,16,0.493906,9,0,true,ok,,3.6,9.8,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,9,10,9,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_27,ivns,A-n65-k9,27,1174,10,2,5,5,50,best,3,2,300,max_iter,3463,"26,19,13,56,24,60,55|45,32,21,52,46,61,11,59,63,35,20|57,23,29,44,40,54|1,48,39,9,31,22,34|47,5,37,14,49,7,53|28,36,18,62,51,42,41,16|50,12,15,6,38,33,43|4,25,27,3,30,8|17,64,58,10,2",false,generated_inside_algorithm,2685,2685,128.705292,10,7,0,0,3,7,16,1.021808,9,0,true,ok,,4.1,11.0,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,16,10,6,7,10,7,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_28,ivns,A-n65-k9,28,1174,10,2,5,5,50,best,3,2,300,max_iter,3673,"11,28,59,20,13,34,22,39|33,58,16,27,50,51,26,2|48,46,3,45,6,25,23,41|19,4,29,35,9,12,18,57,47,15|61,32,43,7,52,30,38,60|49,42,56,40,55,31|44,17,8,10,14|37,53,64,5,62,24|36,63,1,21,54",false,generated_inside_algorithm,2863,2863,143.867126,10,7,0,0,3,7,18,0.912829,10,0,true,ok,,4.3,12.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,18,10,8,7,10,7,5,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_29,ivns,A-n65-k9,29,1174,10,2,5,5,50,best,3,2,300,max_iter,3955,"19,45,48,11,63,40,28,35,30,14|32,50,8,42,6,4,26,15,2|61,54,3,37,39,44,47|18,17,22,43,46,12,5,51|7,25,59,21,33,36,62|16,23,58,9,24|52,10,34,1,55,20|41,49,29,38,64,13,57,27|56,53,31,60",false,generated_inside_algorithm,2842,2842,142.078369,10,9,0,0,1,9,20,0.924826,10,0,true,ok,,3.8,11.1,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,20,10,10,9,10,9,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
ivns_A-n65-k9_30,ivns,A-n65-k9,30,1174,10,2,5,5,50,best,3,2,300,max_iter,3641,"19,51,23,1,14,34,57,4,52,16|42,61,32,3,24,59,10,17|21,50,29,60,9,25|48,11,44,46,38,30,40,8|56,39,26,28,58,5,63|53,35,15,45,13,33,12,18,36|54,22,20,7,31|64,47,37,55,62,6|49,2,43,27,41",false,generated_inside_algorithm,2755,2755,134.667801,10,7,0,0,3,7,15,0.965819,10,0,true,ok,,3.9,10.9,0.2,True,0,none,0.0,0,0,0,0,0,0,0.0,15,10,5,7,10,7,6,0,0,0,0,0,0,0,0,0,0,/home/olivia3/Proyectos Uni/vrp/results/pruebas-personales/ivns-variants-time-0.20/baseline-best/summary-ivns-baseline-best-time-0.20.csv,baseline,baseline-best,0.2,baseline-best-t0.20,a_time_exploratory
